village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,vv_before,vh_before,vv_after,vh_after,sar_before_image_count,sar_after_image_count
130,Waing,East Kameng,Unknown,Arunachal Pradesh,True,27.7737215,92.9303658,28.808420130737865,control (non-VVP),True,-1.9344782833192204,-9.190262480742968,-2.286259572182728,-9.46893925633674,10.0,13.0
131,Saria Takhong,East Kameng,Unknown,Arunachal Pradesh,True,27.7461293,92.9324466,30.596867243551923,control (non-VVP),True,-5.945526367871793,-13.004985997299222,-6.309542257143248,-13.292723847910022,10.0,13.0
132,Takung Sullung,East Kameng,Unknown,Arunachal Pradesh,True,27.737803,92.9545701,32.951598760424496,control (non-VVP),True,-6.646217044799323,-13.699627515021424,-6.95338772050387,-13.99187314992044,10.0,13.0
133,Weigung Sullung,East Kameng,Unknown,Arunachal Pradesh,True,27.7282868,92.9780365,35.489345723754084,control (non-VVP),True,-0.992331751001782,-8.545904405375962,-1.3385005456554733,-8.763221653124997,10.0,13.0
134,Mechar,East Kameng,Unknown,Arunachal Pradesh,True,27.7792152,93.0216134,36.19220014344069,control (non-VVP),True,-5.011753063479784,-12.287831537466635,-5.3599156524957055,-12.47258763934576,10.0,13.0
135,Mechi,East Kameng,Unknown,Arunachal Pradesh,True,27.7740086,93.0208212,36.435710208882135,control (non-VVP),True,-5.302278874836565,-12.413717256155987,-5.636731505800464,-12.706996542779487,10.0,13.0
136,Yakli,East Kameng,Unknown,Arunachal Pradesh,True,27.7643991,93.0211222,37.03298419591293,control (non-VVP),True,-5.690653118266564,-12.74776912256982,-6.054492417489456,-13.043714712507631,10.0,13.0
137,Venia,East Kameng,Unknown,Arunachal Pradesh,True,27.7340861,93.0020799,37.180052358596086,control (non-VVP),True,-6.88502476583944,-13.987503870934312,-7.150462922229684,-14.18943160359668,10.0,13.0
138,Veo,East Kameng,Unknown,Arunachal Pradesh,True,27.7219814,93.017386,39.18026752602492,control (non-VVP),True,-6.081476890846819,-13.079164814476956,-6.426816965146775,-13.286460225729206,10.0,13.0
139,Kapa,East Kameng,Unknown,Arunachal Pradesh,True,27.6655139,92.9735655,39.40773498381321,control (non-VVP),True,-5.891708275320177,-12.951672280407058,-6.25919396806612,-13.45683139210158,10.0,13.0
140,Chaling,East Kameng,Unknown,Arunachal Pradesh,True,27.66365,92.9723051,39.46081918358346,control (non-VVP),True,-4.449466349839439,-11.678599580709632,-4.8672536883059,-12.268581686238932,10.0,13.0
141,Lamniya,East Kameng,Unknown,Arunachal Pradesh,True,27.7095829,93.0130663,39.54090859836912,control (non-VVP),True,-2.442296033827915,-9.855471696946683,-2.698965435020736,-9.953540496865688,10.0,13.0
142,Parte,East Kameng,Unknown,Arunachal Pradesh,True,27.689839,93.0024418,39.80447048442179,control (non-VVP),True,-3.169359022150022,-10.509975479261376,-3.5962140340598965,-10.842447099365092,10.0,13.0
143,Tabey,East Kameng,Unknown,Arunachal Pradesh,True,27.6122188,92.9122259,39.99774466973592,control (non-VVP),True,-5.606705330865081,-12.699018901328898,-5.938180480145646,-13.052915530301492,10.0,13.0
144,Yacho,East Kameng,Unknown,Arunachal Pradesh,True,27.6396662,92.9601837,40.53666042307762,control (non-VVP),True,-4.816105944488422,-12.114258571846346,-5.164868594225247,-12.327683834942365,10.0,13.0
145,Wagyang,East Kameng,Unknown,Arunachal Pradesh,True,27.6713461,93.0008935,40.980446902147314,control (non-VVP),True,-5.355972907328711,-12.415665622929088,-5.594356001752665,-12.644475756427024,10.0,13.0
146,Nampe,East Kameng,Unknown,Arunachal Pradesh,True,27.6900524,93.018259,41.12206662038251,control (non-VVP),True,-2.3145788222086443,-9.629860899025523,-2.6950131044611,-9.855673335944251,10.0,13.0
147,Jomoh,East Kameng,Unknown,Arunachal Pradesh,True,27.6573981,92.9985809,41.82844426537984,control (non-VVP),True,-6.294809288555843,-13.494764236665215,-6.5868737253393554,-13.667126756948232,10.0,13.0
148,Hanche,East Kameng,Unknown,Arunachal Pradesh,True,27.7421636,93.0637776,41.93292929038523,control (non-VVP),True,-8.79095950007115,-15.693162552491964,-9.07253351713785,-15.8466372000824,10.0,13.0
149,Byale,East Kameng,Unknown,Arunachal Pradesh,True,27.7356495,93.0675738,42.63914939786015,control (non-VVP),True,-9.486729178190844,-16.109995283990404,-9.87078938362554,-16.42116495689523,10.0,13.0
150,Waii,East Kameng,Unknown,Arunachal Pradesh,True,27.5965694,92.9464187,43.36805820629529,control (non-VVP),True,-6.432020472460672,-13.142041671584453,-6.561921627632158,-13.387035725853211,10.0,13.0
151,Namta Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7018661,93.0532147,43.38193597017538,control (non-VVP),True,-8.854071214523193,-15.468505947437064,-9.21556316889971,-15.685234096647044,10.0,13.0
152,Lapung,East Kameng,Unknown,Arunachal Pradesh,True,27.5627371,92.8898001,43.56340878215714,control (non-VVP),True,-7.045582202996632,-13.683858202147167,-7.288497972095268,-13.997874776647793,10.0,13.0
153,Bodo,East Kameng,Unknown,Arunachal Pradesh,True,27.680324,93.0406964,43.58582808883735,control (non-VVP),True,-9.727467124571834,-16.293621348032765,-10.213626837963927,-16.592530263993552,10.0,13.0
154,Jokhio,East Kameng,Unknown,Arunachal Pradesh,True,27.6531478,93.0282798,44.345881287237766,control (non-VVP),True,-4.748313242869636,-12.092705371299036,-5.0311532534451695,-12.257461612496028,10.0,13.0
155,Sawa,East Kameng,Unknown,Arunachal Pradesh,True,27.6833826,93.0522114,44.37900635323837,control (non-VVP),True,-5.453649780777754,-12.397253889135127,-5.7462180423967135,-12.67984813179644,10.0,13.0
156,Tungi,East Kameng,Unknown,Arunachal Pradesh,True,27.674452,93.0461713,44.39177806986576,control (non-VVP),True,-8.046201236077083,-14.68771195997486,-8.302768482975214,-14.880275082984044,10.0,13.0
157,Bengde,East Kameng,Unknown,Arunachal Pradesh,True,27.6619285,93.0379357,44.46874619346225,control (non-VVP),True,-8.140654574889213,-14.93176342149787,-8.265182253544406,-15.050026695559676,10.0,13.0
158,Pangia,East Kameng,Unknown,Arunachal Pradesh,True,27.633391,93.0158758,44.88700945558452,control (non-VVP),True,-3.724949558037644,-10.666123332139795,-3.9672511164862194,-10.903446538897256,10.0,13.0
159,Kapak Leyak Docha,East Kameng,Unknown,Arunachal Pradesh,True,27.5303152,92.8464486,45.07935601529687,control (non-VVP),True,-4.509879957373375,-11.762189476842968,-4.95991696314901,-12.152074993971,10.0,13.0
160,Jattom Sollung,East Kameng,Unknown,Arunachal Pradesh,True,27.7610472,93.1233315,45.52894522093924,control (non-VVP),True,-2.6652279092039577,-10.283751193259226,-2.8476916071370373,-10.462494102138104,10.0,13.0
161,Krema Pao,East Kameng,Unknown,Arunachal Pradesh,True,27.6579303,93.0508089,45.750519494240194,control (non-VVP),True,-5.773406187873104,-12.611527092631766,-5.874262759184002,-12.62321034557328,10.0,13.0
162,Khenawa,East Kameng,Unknown,Arunachal Pradesh,True,27.6180869,93.016777,46.12843128494904,control (non-VVP),True,-6.651741976110944,-13.554634909166936,-6.862710224133898,-13.656525420496347,10.0,13.0
163,Tagampu Sollung,East Kameng,Unknown,Arunachal Pradesh,True,27.7343114,93.1143115,46.50540156670997,control (non-VVP),True,-4.953886241903843,-11.91978907428911,-5.330213538883488,-12.264467712280211,10.0,13.0
164,Norang,East Kameng,Unknown,Arunachal Pradesh,True,27.5824001,92.9783276,46.53440226970117,control (non-VVP),True,-2.587660919732688,-9.800760545672736,-2.710339915533716,-9.905164409159031,10.0,13.0
165,Margingia Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.631307,93.0389871,46.72768006177675,control (non-VVP),True,-7.647138871552907,-14.92675634027906,-7.80685010740748,-15.037983805936731,10.0,13.0
166,Tarawa Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7267073,93.1157187,47.12625814259949,control (non-VVP),True,-5.021903818238208,-12.073643077337064,-5.462012756051858,-12.43471917899803,10.0,13.0
167,Pordung,East Kameng,Unknown,Arunachal Pradesh,True,27.6065455,93.0184293,47.150571405851686,control (non-VVP),True,-3.154764296929496,-10.201026144780656,-3.547856022075294,-10.528675197245056,10.0,13.0
168,Keyang,East Kameng,Unknown,Arunachal Pradesh,True,27.7303152,93.1297477,47.99146668996831,control (non-VVP),True,-4.319862228331774,-11.400474776033075,-4.693372082063062,-11.57754076930214,10.0,13.0
169,Kamke,East Kameng,Unknown,Arunachal Pradesh,True,27.6740303,93.089903,48.10858079900222,control (non-VVP),True,-2.704658402690682,-10.053555588927669,-2.925188573434972,-10.212249387703269,10.0,13.0
170,Bameng,East Kameng,Unknown,Arunachal Pradesh,True,27.5435197,92.9483413,48.31642452509473,control (non-VVP),True,-5.262703647657011,-12.151396663424183,-5.438628557310537,-12.279460627978674,10.0,13.0
171,Killo,East Kameng,Unknown,Arunachal Pradesh,True,27.685517,93.1001025,48.35318148630564,control (non-VVP),True,-4.970058110194409,-11.994549426662983,-5.0750543221401,-12.15966233743916,10.0,13.0
172,Mangfi Mangam,East Kameng,Unknown,Arunachal Pradesh,True,27.6440742,93.0724919,48.392638431502654,control (non-VVP),True,-7.282566422984483,-14.284139487763746,-7.521492389889959,-14.44073515195493,10.0,13.0
173,Nari Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.6463432,93.0774393,48.677497437885805,control (non-VVP),True,-8.202635403202123,-15.123728839609296,-8.539753342767444,-15.359961467650772,10.0,13.0
174,Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7351995,93.144567,48.866778809306034,control (non-VVP),True,-5.769884812187142,-12.712074706183255,-5.946712281822521,-12.979943385036744,10.0,13.0
175,Rebe,East Kameng,Unknown,Arunachal Pradesh,True,27.6978845,93.1212163,49.3862257923554,control (non-VVP),True,-5.931386007487534,-12.976931197861608,-5.928925643476324,-12.96150792783115,10.0,13.0
176,Bosu Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.655767,93.0931091,49.44864618048417,control (non-VVP),True,-9.328998635246654,-16.057681411639408,-9.436332684047205,-16.205653863106864,10.0,13.0
177,Domdila Tajo,East Kameng,Unknown,Arunachal Pradesh,True,27.6694255,93.1075453,49.86757546501422,control (non-VVP),True,-7.514208997063849,-14.295036325265569,-7.703618510471573,-14.396516389862592,10.0,13.0
178,Chome,Kra daadi,Unknown,Arunachal Pradesh,True,28.1503359,93.5386063,38.70554999309764,control (non-VVP),True,-8.902623771213747,-16.070391125462958,-9.026304262900387,-16.183325982396926,10.0,13.0
179,Raha,Kra daadi,Unknown,Arunachal Pradesh,True,28.1361584,93.5375846,39.50271163222105,control (non-VVP),True,0.8077947016908013,-6.831708672586732,0.5821352366539762,-6.925448672287057,10.0,13.0
180,Nikbia,Kra daadi,Unknown,Arunachal Pradesh,True,28.1267124,93.561505,42.03044209811645,control (non-VVP),True,-6.018383400319504,-13.378081218494358,-6.155561833449339,-13.499462277634317,10.0,13.0
181,Biya,Kra daadi,Unknown,Arunachal Pradesh,True,28.1035778,93.5745502,44.55838696481046,control (non-VVP),True,-2.703073798513336,-10.334488280851836,-3.160143999009048,-10.410409556305924,10.0,13.0
182,海马西,Kra daadi,Unknown,Arunachal Pradesh,True,28.2122563,93.6474944,45.41824863990996,control (non-VVP),True,-5.414004415868832,-12.398764139086706,-5.554073659450051,-12.449706941466854,18.0,23.0
183,Neorum,Kra daadi,Unknown,Arunachal Pradesh,True,28.1946749,93.6465911,45.98565409524642,control (non-VVP),True,-1.316351652696762,-8.743432155728303,-1.4288693071774603,-8.839536520247732,18.0,23.0
184,Korapu,Kra daadi,Unknown,Arunachal Pradesh,True,28.1693463,93.6556686,47.866969739768685,control (non-VVP),True,-6.253776237261016,-13.551134457456197,-6.301890979391911,-13.538721000706005,18.0,23.0
185,Dongmar Langpu,Kra daadi,Unknown,Arunachal Pradesh,True,28.1625815,93.6543169,48.049304595056384,control (non-VVP),True,-1.9579137331519467,-9.177715060585498,-2.092756168714163,-9.3287201874363,18.0,23.0
186,Raba Karsang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1380163,93.6578323,49.54112017283783,control (non-VVP),True,-0.5022917791656583,-8.108030203720924,-0.6847514529928654,-8.224393267732781,18.0,23.0
187,Pipsorang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1542122,93.6754322,50.32113443595387,control (non-VVP),True,-8.214316138642126,-15.3134402298824,-8.527345792840027,-15.495091882547586,18.0,23.0
188,Samba Karsang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1421137,93.6699491,50.403600823355866,control (non-VVP),True,-7.51601167458403,-14.4891226517117,-7.656305858877283,-14.678474221790466,18.0,23.0
189,Lungba,Kra daadi,Unknown,Arunachal Pradesh,True,28.0563852,93.6123875,50.68892085304349,control (non-VVP),True,-4.035898788979852,-11.424832912754272,-4.284954528867868,-11.54323948366608,18.0,23.0
190,Barbia,Kra daadi,Unknown,Arunachal Pradesh,True,28.0190623,93.587875,51.595167768399534,control (non-VVP),True,-5.101354708026711,-12.385265370404364,-5.139618976654961,-12.285740677600144,14.0,22.0
191,Sangyo,Kra daadi,Unknown,Arunachal Pradesh,True,28.0739291,93.639461,51.65878822091823,control (non-VVP),True,-7.171734734113793,-14.009084194012823,-7.418387971227508,-14.243675668715102,18.0,23.0
192,Yame,Kra daadi,Unknown,Arunachal Pradesh,True,28.0522324,93.6242896,51.89243002350344,control (non-VVP),True,-5.839993215281099,-12.999895568700314,-6.0597220702139625,-13.239615565691084,18.0,23.0
193,Furak,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1295763,93.2446185,23.644251699452592,control (non-VVP),True,-7.517992682409618,-14.489075585774438,-7.921792472098848,-14.855400084036392,10.0,13.0
194,Terreline,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1411574,93.3572171,26.51802186153796,control (non-VVP),True,-12.564314808427048,-18.47729205410545,-12.862779648962922,-18.866769214419385,10.0,13.0
195,Terik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1291371,93.339988,26.77954567696128,control (non-VVP),True,-0.944249000978724,-8.000390872905761,-1.1783828088141433,-8.091648405770965,10.0,13.0
196,Tikla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1115397,93.3098102,27.28139338097069,control (non-VVP),True,-2.8825838132264066,-9.939509400468848,-3.119671537165834,-10.137799628552235,10.0,13.0
197,Nayapuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1297215,93.3536247,27.39755940715146,control (non-VVP),True,-9.380970093024375,-15.446067413356726,-9.564126512005105,-15.882074062051329,10.0,13.0
198,帕普,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1632499,93.405407,27.60392116681208,control (non-VVP),True,-0.722512841640312,-8.118088887342694,-0.9168406267631652,-8.293289073473852,10.0,13.0
199,Sayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1575101,93.4060193,28.10214916095901,control (non-VVP),True,-2.0609859800220924,-9.49871071058946,-2.4386681889872923,-9.59308262313087,10.0,13.0
200,Hagra,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0961261,93.2908666,28.286611791674424,control (non-VVP),True,-0.1663222062700074,-7.1267879269815015,-0.7078558974085599,-7.716001299850097,10.0,13.0
201,哈德,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1661506,93.419094,28.34298124436513,control (non-VVP),True,-10.907004135628338,-17.55347384998906,-11.12558051578977,-17.77989454094713,10.0,13.0
202,Putong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1031564,93.3259013,28.747518787759585,control (non-VVP),True,-4.507315930182377,-11.606520685863146,-4.808450810903217,-11.87988907217663,10.0,13.0
203,Tarla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1131762,93.3533548,28.96445497287652,control (non-VVP),True,-6.636874694601254,-13.401511860350071,-6.965045396469741,-13.69053012175551,10.0,13.0
204,Kelong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1556657,93.4203969,29.23949044212164,control (non-VVP),True,-9.094123017157052,-15.913789045102703,-9.28210890176828,-16.040569190075193,10.0,13.0
205,Sareng,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1433941,93.4071107,29.32352059865547,control (non-VVP),True,1.749319348575789,-5.744551894897728,1.583308664019478,-5.858476709554858,10.0,13.0
206,Chera,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.105217,93.352456,29.69292920662148,control (non-VVP),True,-5.99895682225527,-13.354309184951507,-6.386061041914691,-13.582375583303246,10.0,13.0
207,Nayap,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1058646,93.3579216,29.890658452078466,control (non-VVP),True,-10.397050069153384,-17.067405679243375,-10.671900690775168,-17.338124123491284,10.0,13.0
208,Sitam,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0986373,93.3539313,30.40360630101741,control (non-VVP),True,-3.391564996919484,-10.72977451667902,-3.710764816442072,-10.918880501969468,10.0,13.0
209,Hiniyum,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.127374,93.403807,30.464343482992355,control (non-VVP),True,-1.5474344487559064,-8.819371975963241,-1.7989750656508725,-8.781378073283694,10.0,13.0
210,Cheya,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0965707,93.3537616,30.597999096369417,control (non-VVP),True,-2.905909681405457,-10.168097850257922,-3.2758982268004218,-10.388524124093252,10.0,13.0
211,Lubupa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0922288,93.3535062,31.012561168714097,control (non-VVP),True,-0.9872711442106517,-8.149499898258389,-1.256239597584808,-8.381591873173889,10.0,13.0
212,Bamo,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0971546,93.3686732,31.254154202601,control (non-VVP),True,-9.737220584994985,-16.595489647390934,-10.028598413525554,-16.869021721692583,10.0,13.0
213,Dania,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1225512,93.411611,31.36375991835551,control (non-VVP),True,-4.447780836835135,-11.87272964725756,-4.53150757853386,-11.905159791182404,10.0,13.0
214,Hala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1166163,93.416693,32.188850811278364,control (non-VVP),True,-9.439743573220609,-16.273421071439003,-9.769205407001632,-16.588252915242016,10.0,13.0
215,Pilpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0798871,93.3655125,32.77271304001295,control (non-VVP),True,-5.16780729796216,-12.175125665779635,-5.141179762165339,-12.212935837948544,10.0,13.0
216,Goa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0881033,93.3835385,32.86599086613841,control (non-VVP),True,-9.44290947799248,-16.086073112150245,-9.69017010229938,-16.36320155245727,10.0,13.0
217,Omla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0789469,93.3730704,33.22055553315639,control (non-VVP),True,-6.020506978027944,-12.931699035783351,-6.12599477287278,-13.079773405339669,10.0,13.0
218,Meruk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0723991,93.3604476,33.279858619395576,control (non-VVP),True,-8.349037715199799,-14.923852150111488,-8.61098570705993,-15.255475840777304,10.0,13.0
219,Nampe,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0957497,93.4106276,33.64910123388011,control (non-VVP),True,-10.85213384751846,-17.370789189345373,-11.18435629471728,-17.685734219821033,10.0,13.0
220,Dogwa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0967706,93.4122381,33.6519244414456,control (non-VVP),True,-11.07934746435285,-17.564559227598032,-11.376778104861444,-17.802592285393832,10.0,13.0
221,Mariangha,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0768186,93.3779326,33.66090017580559,control (non-VVP),True,-1.602620567336067,-8.998905257335071,-1.8049521830309496,-9.113450934526789,10.0,13.0
222,Vitalin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8829315,93.061541,33.975486802444344,control (non-VVP),True,-8.014019105243134,-14.75299474155081,-8.384134191603072,-15.070852146279146,10.0,13.0
223,Hirik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0857154,93.4141714,34.7540263686586,control (non-VVP),True,-9.318369958477618,-15.988247587055172,-9.742560475664304,-16.19383611538431,10.0,13.0
224,Subuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0825535,93.4104364,34.82883747652445,control (non-VVP),True,-9.476760601438697,-16.03623340925388,-9.72013532406547,-16.315275165243847,10.0,13.0
225,Jali,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0713102,93.3941648,34.998439529192474,control (non-VVP),True,-1.609325215759076,-8.948180580927062,-1.6641702105723255,-9.08686774040207,10.0,13.0
226,Peni,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0675109,93.390127,35.154770319287536,control (non-VVP),True,-3.3767152385777512,-10.485990890155405,-3.617164047988223,-10.752027950770408,10.0,13.0
227,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0167667,93.2132294,35.25202747790925,control (non-VVP),True,-5.290604155578242,-12.388164326092127,-5.378307916781064,-12.525151790274531,10.0,13.0
228,Retung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0126009,93.220157,35.844726407084124,control (non-VVP),True,-12.174285162598618,-18.63541730687297,-12.258134187158651,-18.77255477222517,10.0,13.0
229,Furang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0069345,93.2141257,36.33741974223333,control (non-VVP),True,-4.81482595795183,-11.989071941529271,-5.107143197629596,-12.110661316041988,10.0,13.0
230,Taba,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0616364,93.4126933,36.876981618513945,control (non-VVP),True,-7.959279414813158,-14.77789064434478,-8.021193167148985,-14.87848259866452,10.0,13.0
231,Sejik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0651757,93.4212354,37.01681620549449,control (non-VVP),True,-5.921945801156328,-13.058129283446924,-6.019793355353994,-13.148256114919596,10.0,13.0
232,Gone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9567194,93.1119431,37.800271257200585,control (non-VVP),True,-6.975962691245256,-13.84775685533055,-7.179364692756987,-13.972112834360022,10.0,13.0
233,Kaney,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9880893,93.1999363,37.82599979539341,control (non-VVP),True,-5.57542261806513,-12.690426723076524,-5.820600705030499,-12.960336861579217,10.0,13.0
234,Hanglik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0712841,93.4547212,38.44375648651784,control (non-VVP),True,-8.294978054803478,-15.099195270913564,-8.353422532010482,-15.196878064209308,10.0,13.0
235,Upper Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9798598,93.2015731,38.745249754930015,control (non-VVP),True,-4.148825831554986,-11.445955120788213,-4.428343606704996,-11.534984761688383,10.0,13.0
236,Palo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9441662,93.1157356,39.226567277213874,control (non-VVP),True,-7.692496361825061,-14.565045669879964,-7.941614657675906,-14.694827279076282,10.0,13.0
237,Nade,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9617646,93.1869151,40.214666278583984,control (non-VVP),True,-4.96231277859512,-11.83024277712198,-5.181538375212334,-11.969681235035694,10.0,13.0
238,Lamnia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0504537,93.4555379,40.311592515249735,control (non-VVP),True,-5.921506123461954,-12.885129047545268,-6.052027926819733,-13.040358774706956,10.0,13.0
239,Lee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9633075,93.202655,40.5273712000208,control (non-VVP),True,-6.053045343966346,-12.795872872527632,-6.219406796240984,-12.90358457985045,10.0,13.0
240,Chotte,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0474404,93.455651,40.58526244923831,control (non-VVP),True,-7.452667757793036,-14.37815736856639,-7.646700810835138,-14.549917180994257,10.0,13.0
241,Mala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0438593,93.4527315,40.733939823600245,control (non-VVP),True,-5.855970283493791,-12.820698244994034,-6.0090519762051615,-12.926759228659408,10.0,13.0
242,Pachik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0431644,93.4563404,41.00603214290621,control (non-VVP),True,-7.56098592981832,-14.500033962322645,-7.706970273887015,-14.573420071893674,10.0,13.0
243,Lower Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634244,93.228221,41.34605860852293,control (non-VVP),True,-7.818457966422924,-14.551119688397486,-7.946728930082956,-14.554128559219777,10.0,13.0
244,Baribayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9405099,93.1576514,41.57653710677136,control (non-VVP),True,-7.7541023964871645,-14.527168637388105,-7.987963754676573,-14.685020020870418,10.0,13.0
245,Sipe,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9473278,93.1919733,41.89340447326483,control (non-VVP),True,-8.816091621565878,-15.685807851915213,-9.089032855345977,-15.908861624221796,10.0,13.0
246,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9589181,93.2421602,42.11795642501733,control (non-VVP),True,-8.574313363935785,-15.500417754756816,-8.74266126592304,-15.525388699222368,10.0,13.0
247,Haleba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9535172,93.2212596,42.28019632157901,control (non-VVP),True,-7.673020783319626,-14.559283727481317,-7.791055541062051,-14.6306647958377,10.0,13.0
248,Sewaring,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9487419,93.2097591,42.281563352875466,control (non-VVP),True,-9.3074810378807,-16.08914383335548,-9.559638222619984,-16.239920587083443,10.0,13.0
249,Kelin,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0334539,93.4679615,42.55146449585489,control (non-VVP),True,-6.9975553676310085,-14.052190509247431,-6.884871018014997,-13.867455061063836,10.0,13.0
250,Tai,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9557116,93.2503551,42.63224130132467,control (non-VVP),True,-9.13343483091558,-15.779063256063033,-9.235868513618904,-15.80934852936746,10.0,13.0
251,Mangio,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0318367,93.4689617,42.75388023518099,control (non-VVP),True,-7.16540971028667,-14.205357443116254,-7.101292573840032,-14.041119300214072,10.0,13.0
252,Hashi,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.029797,93.4690502,42.94030383895248,control (non-VVP),True,-5.981761631018344,-13.185407770680072,-6.035258337241694,-13.053902876871543,10.0,13.0
253,Ruktepu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.945805,93.2387355,43.47181854815469,control (non-VVP),True,-4.683678724120044,-11.723444578490309,-4.839825991657977,-11.82897383982363,10.0,13.0
254,Rilong,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9510659,93.2673215,43.48068010680575,control (non-VVP),True,-7.683192565798459,-14.65805220271057,-7.819583525191513,-14.729791186392443,10.0,13.0
255,Fua,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9448103,93.2637154,44.0865288735071,control (non-VVP),True,-6.318588506637501,-13.228844223238152,-6.4418832571002405,-13.322837907435648,10.0,13.0
256,Dome,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9445671,93.2883561,44.5896695685161,control (non-VVP),True,-8.32268936702656,-15.033746084872083,-8.638397624232459,-15.207122615676838,10.0,13.0
257,Solung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.016221,93.4805766,44.82397118514112,control (non-VVP),True,-4.632717756380767,-11.937021249836487,-4.679844878381291,-11.80428753959383,10.0,13.0
258,Pariuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9393093,93.2903924,45.19870782941564,control (non-VVP),True,-7.822946349863538,-14.598317469658625,-8.142304494854175,-14.836825305079516,10.0,13.0
